"","huc12","states","name","areasqkm","areaacres"
"32095","130302021902","MX","130302021902",51.98,12844.01
"32096","080403030501","LA","Sonnett Creek",51.73,12781.78
"32097","080403030503","LA","Port de Luce Creek",63.09,15588.7
"32098","080403040706","LA","Catahoula Lake-Little River",120.78,29844.53
"32099","080403060101","LA","Lake Saint John-Black Bayou",150.55,37202.65
"32100","080402020602","LA","Meridian Creek-Bayou de Loutre",109.84,27140.97
"32101","111403020205","TX","McCoy Creek-Scatter Creek",43.35,10712.79
"32102","080402020603","LA","Big Creek-Bayou de Loutre",106.25,26254.63
"32103","080402020604","LA","Rock Creek-Bayou de Loutre",115.6,28566.51
"32104","080402020605","LA","Hudson Lake-Bayou de Loutre",54.8,13540.9
"32105","130302021901","MX","130302021901",49.13,12140.16
"32106","080500010104","AR","Cypress Creek Canal",117.17,28954.49
"32107","130302011704","MX","130302011704",76.13,18811.39
"32108","080500010202","AR","Canal Number 18",163.03,40284.37
"32109","080500010301","AR","Black Pond Slough-Big Bayou",170.85,42218.25
"32110","111403020209","TX","Shawnee Creek-Sulphur River",144.75,35768.19
"32111","111403020206","TX","Pickett Creek-Cuthand Creek",128.8,31827.55
"32112","080500010501","AR","Hogpen Creek-Fleschmans Bayou",105.38,26041.13
"32113","111403020208","TX","Kickapoo Creek-Cuthand Creek",132.82,32820.4
"32114","080402050701","AR","Buck Branch-Chemin-a-haut Creek",103.62,25605.96
"32115","080500010401","AR","Boef River Diversion Canal Number 1-Old Boeuf River",164.27,40591.37
"32116","080500010302","AR","Bear Bayou-Big Bayou",110.79,27377.3
"32117","080802050301","LA","Headwaters Bear Head Creek ",109.74,27116.99
"32118","080500010303","AR","Wards Bayou-Big Bayou",151.22,37366.81
"32119","130301021703","MX","130301021703",63.2,15617.52
"32120","080500010402","AR","Big Bayou-Boeuf River",169.83,41964.95
"32121","080500010503","AR","Fleschmans Bayou-Boeuf River",145.74,36013.88
"32122","080500020104","AR","Canal Number 81-Lake Isaacs",95.59,23620.02
"32123","080500020201","AR","Canal Number 43",185.51,45840.52
"32124","111403020503","TX","Lower Anderson Creek",98.48,24334.21
"32125","111403020604","TX","Caney Creek-Big Creek",73.1,18063.25
"32126","111403020605","TX","Brown Creek-Sulphur River",153.66,37969.57
"32127","111403020502","TX","Middle Anderson Creek",134.19,33159.17
"32128","080802050302","LA","Paul Burns Gully-Bear Head Creek",78.91,19499.1
"32129","080402060401","LA","Big Branch-Corney Bayou",90.14,22275.09
"32130","080402050801","AR","Anothony Lake-Bayou Bartholomew",112.59,27822.57
"32131","130302022401","MX","130302022401",97.87,24185.33
"32132","080500010702","AR,LA","Camp Bayou Canal",151.99,37556.8
"32133","080402050804","AR","Beech Creek",52.57,12991.37
"32134","080402051002","LA","Cypress Bayou-Bayou Bartholomew",115.83,28621.37
"32135","080402060204","LA","Leadbetter Creek-Corney Bayou",126.7,31307.52
"32136","080402060404","LA","Horse Trough Creek-Corney Bayou",145.94,36062.08
"32137","080402060502","LA","Caney Creek-Bayou D'Arbonne",117.92,29138.21
"32138","080402060601","LA","Tiger Creek-Middle Fork Bayou D'Arbonne",113.77,28113.56
"32139","080402060603","LA","Panther Creek-Middle Fork Bayou D'Arbonne",143.58,35478.44
"32140","080402060604","LA","Bear Creek-Middle Fork Bayou D'Arbonne",79.35,19607.02
"32141","080402060605","LA","Cane Creek-Middle Fork Bayou D'Arbonne",94.45,23338.92
"32142","080402060606","LA","Tenmile Creek-Middle Fork Bayou D'Arbonne",66.28,16377.13
"32143","080402060702","LA","Doc Creek-Bayou D'Arbonne",81.63,20170.17
"32144","080500020402","AR,LA","Grand Lake-Bayou Macon",98.79,24410.88
"32145","080500010801","LA","Cutoff Bayou-Boeuf River",77.94,19260.54
"32146","080402060708","LA","Smith Creek-Bayou D'Arbonne",103.12,25480.62
"32147","080402060802","LA","Choudrant Creek",86.85,21461.56
"32148","080402060901","LA","Boatwright Creek-Bayou D'Arbonne Lake",94.06,23241.89
"32149","080402060703","LA","Walnut Creek-Caney Creek",106.39,26290.59
"32150","080402060704","LA","Big Creek",108.78,26880.37
"32151","080402060705","LA","Fivemile Creek-Bayou D'Arbonne",131.93,32601.12
"32152","080402060904","LA","Redden Creek-Bayou D'Arbonne Lake",176.31,43567.23
"32153","080402060905","LA","Francis Creek-Bayou D'Arbonne ",101.25,25018.83
"32154","080402060906","LA","Eagle Lake-Bayou D'Arbonne",89.93,22221.86
"32155","080402060907","LA","Coulee Creek-Bayou D'Arbonne",99.31,24541.19
"32156","080402070202","LA","Bayou De Siard-Ouachita River",67.97,16794.88
"32157","080402070401","LA","Bayou de Chene-Ouachita River",92.76,22920.75
"32158","080802050303","LA","White Oak Gully-Bear Head Creek",104.69,25870.2
"32159","130301021504","MX","130301021504",123.22,30449.37
"32160","130301021402","MX","130301021402",66.56,16447.52
"32161","080802050202","LA","Wild Cow Creek-Cole Creek",74.93,18516.27
"32162","080801020801","LA","Bayou du Portage-Coulee du Portage",130.15,32160.84
"32163","130302022305","MX","130302022305",51.72,12780.9
"32164","130302012708","MX","130302012708",146.16,36117.68
"32165","130302012302","MX","130302012302",39.76,9824.12
"32166","130301021503","MX","130301021503",151.65,37473.3
"32167","130301021506","MX","130301021506",149.24,36878.31
"32168","130302013205","MX","130302013205",72.41,17893.96
"32169","130301021505","MX","130301021505",62.08,15339.26
"32170","130302022304","MX","130302022304",61.26,15138.6
"32171","130301021401","MX","130301021401",112.98,27917.7
"32172","130301021507","MX","130301021507",111.15,27466.46
"32173","130301021601","MX","130301021601",117.94,29142.43
"32174","130301021704","MX","130301021704",120.3,29727.27
"32175","130301021104","MX","130301021104",189.12,46733
"32176","130302021904","MX","130302021904",40.48,10002.63
"32177","130301021106","MX","130301021106",189.11,46730.72
"32178","130301021205","MX","130301021205",154.15,38091.5
"32179","130301021204","MX","130301021204",44.67,11037.15
"32180","130302011803","MX","130302011803",71.05,17557.66
"32181","130302022307","MX","130302022307",31.34,7743.7
"32182","130302022301","MX","130302022301",59.66,14741.16
"32183","130302013004","MX","130302013004",145.83,36034.73
"32184","130302013201","MX","130302013201",82.96,20500.63
"32185","130302012503","MX","130302012503",158.79,39236.9
"32186","130301021701","MX","130301021701",122.45,30256.83
"32187","130302011503","MX","130302011503",72.13,17822.69
"32188","130302011203","MX","130302011203",109.07,26951.72
"32189","130302011004","MX","130302011004",72.92,18019.06
"32190","130301021603","MX","130301021603",94.6,23375.59
"32191","130301021103","MX","130301021103",51.74,12785.67
"32192","130301021604","MX","130301021604",168.12,41542.36
"32193","130301021602","MX","130301021602",118.86,29369.76
"32194","130301021203","MX","130301021203",141.85,35052
"32195","130301021202","MX","130301021202",121.94,30132.43
"32196","130301021705","MX","130301021705",89.62,22146.3
"32197","130301021102","MX","130301021102",185.55,45851.57
"32198","130302011701","MX","130302011701",188.36,46543.98
"32199","130302022312","MX","130302022312",111.6,27577.52
"32200","130302013301","MX","130302013301",39.48,9756.69
"32201","130302011101","MX","130302011101",63.91,15791.35
"32202","130302011102","MX","130302011102",129.49,31997.09
"32203","130302022403","MX","130302022403",125.54,31020.5
"32204","130302013203","MX","130302013203",70.88,17513.98
"32205","130302012101","MX","130302012101",63.4,15666.17
"32206","130302011005","MX","130302011005",81.47,20130.82
"32207","130301021702","MX","130301021702",62.04,15330.88
"32208","130302022408","MX","130302022408",95.85,23685.48
"32209","130302022405","MX","130302022405",109.5,27058.52
"32210","130302011301","MX","130302011301",161.08,39802.72
"32211","130302022302","MX","130302022302",63.96,15804.52
"32212","130302013006","MX","130302013006",111.7,27601.44
"32213","130302013005","MX","130302013005",78,19274.7
"32214","130301021815","MX","130301021815",98.54,24349.2
"32215","130302011003","MX","130302011003",83.24,20568.68
"32216","130302013305","MX","130302013305",48.58,12003.32
"32217","130301021706","MX","130301021706",73.85,18248.52
"32218","130301021708","MX","130301021708",120.1,29676.51
"32219","130302022404","MX","130302022404",124.98,30883.88
"32220","130302022407","MX","130302022407",106.27,26259.08
"32221","130302022406","MX","130302022406",111.67,27595.14
"32222","130302022306","MX","130302022306",48.8,12059.45
"32223","130302022105","MX","130302022105",70.11,17323.34
"32224","130302022303","MX","130302022303",103.58,25596.26
"32225","130302022507","MX","130302022507",53.72,13274.02
"32226","130302022203","MX","130302022203",153.29,37877.78
"32227","130302013002","MX","130302013002",104.13,25730.45
"32228","130302013204","MX","130302013204",101.28,25026.91
"32229","130302013007","MX","130302013007",133.13,32896.66
"32230","130302013003","MX","130302013003",96.19,23769.9
"32231","130301021707","MX","130301021707",159.15,39327.95
"32232","130301021810","MX","130301021810",73.53,18169.84
"32233","130302021905","MX","130302021905",72.82,17994.37
"32234","130302022409","MX","130302022409",108.93,26917.15
"32235","130302012003","MX","130302012003",152.48,37677.99
"32236","130302013001","MX","130302013001",71.08,17563.06
"32237","130302011304","MX","130302011304",112.47,27791.9
"32238","130302013008","MX","130302013008",103.58,25594.63
"32239","130302013206","MX","130302013206",73.82,18241.04
"32240","130302022410","MX","130302022410",46.69,11536.95
"32241","130302013307","MX","130302013307",141.04,34850.66
"32242","130301021811","MX","130301021811",130.53,32253.47
"32243","130301021812","MX","130301021812",62.13,15351.63
"32244","130302022411","MX","130302022411",140.96,34831.51
"32245","130302022308","MX","130302022308",148.39,36667.76
"32246","130302021906","MX","130302021906",73.29,18111.15
"32247","130302022106","MX","130302022106",76.47,18897.13
"32248","130302011802","MX","130302011802",127.54,31515.59
"32249","130302013306","MX","130302013306",83.73,20689.32
"32250","190903030508","AK","Outlet Little Mud River",121.32,29979.65
"32251","130302011402","MX","130302011402",104.58,25841.42
"32252","130302021804","MX","130302021804",102.79,25400.48
"32253","130302013401","MX","130302013401",201.66,49830.81
"32254","130301021816","MX","130301021816",128.01,31631.06
"32255","130301021814","MX","130301021814",97.95,24203.83
"32256","130302022508","MX","130302022508",111.39,27525.6
"32257","130302022504","MX","130302022504",43.89,10845.66
"32258","130302022506","MX","130302022506",72.57,17933.26
"32259","130302011902","MX","130302011902",84.06,20771.34
"32260","130302013101","MX","130302013101",114.57,28311.29
"32261","130302011801","MX","130302011801",117.92,29138.76
"32262","130301010212","NM","Mims Lake-Rio Grande",99.35,24550.99
"32263","190803080502","AK","Edgar Creek",35.11,8676.23
"32264","130302013405","MX","130302013405",175.63,43398.94
"32265","130302013407","MX","130302013407",129.22,31930.79
"32266","130301010106","NM","Dry Creek-Chuchillo Negro Creek",84.25,20819.1
"32267","130301010109","NM","Hok Farm Canyon-Cuchillo Negro Creek",67.5,16678.56
"32268","130301010209","NM","Indian Creek-Palomas Creek",123.78,30585.79
"32269","130301010301","NM","South Percha Creek-Percha Creek",98.15,24253.28
"32270","130301010408","NM","Outlet Las Animas Creek",62.59,15465.99
"32271","130301010409","NM","Ash Canyon-Caballo Reservoir",116.36,28753.6
"32272","130301030103","NM","Town of Jornada-Jornada Draw",98.2,24264.61
"32273","130301030207","NM","Cox Tank-Jornada Draw",66.25,16370.97
"32274","130301030304","NM","Broke Tank-Jornada Draw",87.47,21613.17
"32275","130301030401","NM","Fleck Draw",142.5,35212.22
"32276","130301030507","NM","Isaack Lake",123.58,30537.35
"32277","130302020502","NM","Donahue Canyon-Mimbres River",128.29,31701.71
"32278","190902052202","AK","190902052202-Eddy Creek",102.81,25404.79
"32279","130301021817","MX","130301021817",214.08,52900.74
"32280","130301021306","MX","130301021306",122.55,30283.25
"32281","190802010606","AK","190802010606-Middle Fork Chandalar River",136.26,33671.66
"32282","130302022503","MX","130302022503",48.9,12082.71
"32283","130302022505","MX","130302022505",80.55,19904.99
"32284","130302012602","MX","130302012602",107.32,26518.42
"32285","130302022006","MX","130302022006",144.27,35649.82
"32286","130302013303","MX","130302013303",103.39,25547.22
"32287","130302011901","MX","130302011901",78.82,19477.7
"32288","190901082008","AK","Dulbi Point",153.96,38043.66
"32289","190903021307","AK","Mastodon Creek",77.6,19174.37
"32290","190903031701","AK","Zimmerman Creek",49.71,12283.07
"32291","130302012502","MX","130302012502",84.16,20796.47
"32292","190903020408","AK","Dominion Creek",134.39,33209.56
"32293","190902052302","AK","Green Water Creek",108.32,26767.05
"32294","190804030302","AK","190804030302",202.95,50150.88
"32295","190303011105","AK","Milk Creek",172.47,42617.23
"32296","190604020706","AK","Lower Lupine River",160.97,39775.69
"32297","190604020806","AK","Town of Happy Valley Camp",90.45,22351.32
"32298","190501041801","AK","Headwaters Cripple River",103.35,25537.21
"32299","190501050204","AK","Berry Creek",99.3,24538.15
"32300","190902020103","AK","Canyon Creek",77.72,19206.23
"32301","190901080901","AK","Twentyfive Mile Cabin-Koyukuk River",95.95,23709.35
"32302","190902020808","AK","190902020808-Sulukna River",70.45,17408.31
"32303","190901081108","AK","Outlet Klikhtentotzna Creek",130.81,32322.73
"32304","190802040101","AK","Upper Flat Creek",124.17,30683.66
"32305","190903054302","AK","Headwaters Talik River",144.01,35584.44
"32306","190901060803","AK","Headwaters Huslia River",66.67,16473.83
"32307","190901040406","AK","190901040406",97.6,24117.14
"32308","190901020706","AK","190901020706",76.71,18954.91
"32309","130302012801","MX","130302012801",122.14,30182.59
"32310","190902051002","AK","190902051002",101.08,24978.02
"32311","190901070301","AK","190901070301",168.78,41707.01
"32312","190903054108","AK","Middle Manokinak River",124.57,30780.66
"32313","190602030106","AK","190602030106-Meade River",154.28,38124.18
"32314","190903054107","AK","190903054107-Ingakslugwat Hills",127.53,31512.09
"32315","190303011401","AK","Nishlik Lake",114.58,28313.94
"32316","190604020705","AK","190604020705",141.42,34945.64
"32317","190604021604","AK","Town of Sagwon-Sagavanirktok River",109.57,27075.23
"32318","010200020301","ME","Bowlin Brook",53.11,13123.25
"32319","010200020407","ME","Shin Brook",87.74,21681.01
"32320","010200020408","ME","Lower Seboeis River",156.28,38616.76
"32321","010200030106","ME","Cold Brook",60.67,14992.24
"32322","010200030511","ME","Middle Mattawamkeag River",143.89,35554.93
"32323","190902020404","AK","190902020404-Susulatna River",140.16,34633.03
"32324","190903041201","AK","Headwaters Talbiksok River",128.24,31689.13
"32325","190803080603","AK","Moose Creek",157.78,38987.4
"32326","190803072002","AK","Thistle Creek-Totatlanika River",123.14,30429.42
"32327","190803070302","AK","190803070302",77.26,19091.17
"32328","190901020606","AK","190901020606-Bonanza Creek",157.34,38880.03
"32329","130302022102","MX,NM","130302022102",142.91,35312.76
"32330","190901081802","AK","Telukhti Creek",139.5,34470.43
"32331","190902022110","AK","May Creek-Sulatna River",129.94,32109.11
"32332","190903054304","AK","190903054304-Ingakslugwat Hills",104.9,25922.52
"32333","190504040301","AK","190504040301",81.18,20059.59
"32334","190604020107","AK","Lower Atigun River",122.67,30311.81
"32335","190604020701","AK","Upper Lupine River",159.55,39425.68
"32336","190604010103","AK","Putuligayuk River",428.01,105764.11
"32337","190503031809","AK","190503031809-Kobuk River",149.71,36994.05
"32338","190301012202","AK","Blinn Lake",37.56,9281.77
"32339","190803070502","AK","190803070502",130.25,32186.3
"32340","190901010108","AK","Snowden Creek",43.33,10705.97
"32341","190903010605","AK","Yokontoh Slough-Yukon River",143.4,35433.97
"32342","190903010704","AK","190903010704",51.29,12673.17
"32343","190902040202","AK","190902040202",43.2,10675.41
"32344","190803090705","AK","Cache Creek",142.71,35263.45
"32345","190901050602","AK","Honeymoon Creek",26.43,6531.23
"32346","190902020803","AK","190902020803-Sulukna River",130.21,32175.17
"32347","190901010503","AK","Nugget Creek-Middle Fork Koyukuk River",156.71,38723.86
"32348","190901080103","AK","190901080103-Hatdolitna Hills",41.26,10194.9
"32349","190604020704","AK","190604020704",70.77,17487.86
"32350","190902020809","AK","190902020809",78.52,19403.01
"32351","190802030304","AK","190802030304",75.2,18583.35
"32352","190803070201","AK","190803070201",101.93,25187.18
"32353","190804011105","AK","Lower North Fork Preacher Creek",155.77,38490.52
"32354","190903031207","AK","190903031207",121.68,30068.24
"32355","190301012208","AK","Cold Bay-Frontal Pacific Ocean",369.17,91222.64
"32356","190501021405","AK","190501021405",48.65,12021.34
"32357","190302051406","AK","Outlet Newhalen River",150.62,37218
"32358","190503040704","AK","Canyon Creek",91.15,22524.64
"32359","190301012203","AK","Frosty Peak",84.4,20856.9
"32360","190604011101","AK","190604011101",159.87,39503.48
"32361","190803072006","AK","Rex Creek",53.66,13259.9
"32362","190903054306","AK","Lower Talik River",146.02,36081.75
"32363","190804040804","AK","190804040804",104.34,25783.24
"32364","190902021607","AK","Middle Big Mud River",114.5,28294.27
"32365","190903052205","AK","190903052205",101.19,25004.58
"32366","190901050205","AK","Lower East Fork Henshaw Creek",106.49,26315.32
"32367","190903052202","AK","Upper Black River",179.18,44276.48
"32368","190903041301","AK","190903041301",61.6,15222.46
"32369","190903052402","AK","Town of Kwikak",123.61,30544.46
"32370","190901090303","AK","Upper Box River",127.98,31624.12
"32371","190903040805","AK","190903040805-Portage Mountains",148.5,36695.2
"32372","190902030603","AK","190902030603-Little Melozitna River",79.41,19622.33
"32373","190901060603","AK","190901060603-Purcell Mountains",158.65,39203.88
"32374","190902010704","AK","Bluebell Creek",74.94,18517.23
"32375","130302011009","MX","130302011009",86.01,21253.32
"32376","130302013404","MX","130302013404",47.58,11756.58
"32377","130302013403","MX","130302013403",64.15,15851.5
"32378","130302020505","NM","Town of Spalding-Mimbres River",50.46,12468.51
"32379","130302011001","MX,NM","130302011001",40.67,10050.02
"32380","130301021301","MX","130301021301",109.59,27079.19
"32381","130301021304","MX","130301021304",138.68,34268.62
"32382","130302012501","MX","130302012501",86.1,21274.65
"32383","130302012303","MX","130302012303",150.72,37242.8
"32384","130302022008","MX","130302022008",262.78,64933.36
"32385","130302022104","MX","130302022104",125.27,30956.04
"32386","130302021802","MX","130302021802",67.3,16629.9
"32387","130302022005","MX","130302022005",138.33,34183.01
"32388","130302013102","MX","130302013102",82.98,20505.94
"32389","130302011401","MX","130302011401",91.61,22636.35
"32390","130301021302","MX","130301021302",172.95,42737.62
"32391","130302013408","MX","130302013408",70.7,17470.64
"32392","130302013402","MX","130302013402",118.25,29221.21
"32393","130302010801","MX","130302010801",72.46,17906.09
"32394","130301021109","MX","130301021109",156.79,38744.6
"32395","130301021307","MX","130301021307",130.18,32168
"32396","130302013406","MX","130302013406",231.92,57309.67
"32397","130301021303","MX","130301021303",105.48,26064.43
"32398","130302011204","MX","130302011204",74.18,18330.45
"32399","130302012504","MX","130302012504",44.91,11098.49
"32400","130302012202","MX","130302012202",66.42,16413.16
"32401","130302022007","MX","130302022007",157.9,39017.7
"32402","130302012201","MX","130302012201",127.91,31606.77
"32403","130302012403","MX","130302012403",118.48,29276.09
"32404","130302010811","MX,NM","130302010811",176.06,43504.95
"32405","130302012203","MX","130302012203",57.96,14322.33
"32406","130302011303","MX","130302011303",94.26,23292.26
"32407","130302011010","MX","130302011010",78.25,19335.92
"32408","130302010804","MX","130302010804",56,13837.66
"32409","130302010805","MX","130302010805",70.23,17355.25
"32410","130301020102","NM","Jug Canyon",82.09,20286.09
"32411","130302010905","MX","130302010905",158.87,39257.71
"32412","130302010908","MX","130302010908",116,28663.07
"32413","130301021501","MX","130301021501",129.71,32051.67
"32414","130301021807","MX","130301021807",177.13,43770.88
"32415","130301020211","NM","Arroyo Yeso-Rio Grande",75.31,18608.8
"32416","130301021805","MX","130301021805",104.91,25922.92
"32417","130301021813","MX","130301021813",282.85,69894.05
"32418","130302011601","MX","130302011601",118.71,29334.94
"32419","130301021804","MX","130301021804",65.09,16083.72
"32420","130302012902","MX","130302012902",100.7,24884.41
"32421","130302012401","MX","130302012401",102.72,25381.42
"32422","130302012901","MX","130302012901",84.58,20899.8
"32423","130302012405","MX","130302012405",51.37,12693.34
"32424","130302013202","MX","130302013202",211.73,52319.9
"32425","130302011006","MX","130302011006",122.2,30196.03
"32426","130302010607","MX","130302010607",97.56,24107.01
"32427","130301010201","NM","Mescal Canyon",40.76,10071.32
"32428","130301020206","NM","Nordstrom Arroyo-Rio Grande",72.86,18003.96
"32429","130301020210","NM","Sibley Canyon-Rio Grande",93.16,23020.08
"32430","130302013302","MX","130302013302",97.51,24096.33
"32431","130301020104","NM","Arroyo Cuervo",56.14,13873.51
"32432","130301020201","NM","Trujillo Canyon",130.5,32247.25
"32433","130301020205","NM","Green Canyon",82.69,20432.27
"32434","130301020403","NM","Reed Thurman Dam-Rio Grande",127.96,31620.14
"32435","130301020404","NM","Arroyo Angostura-Rio Grande",124.3,30715.34
"32436","130301020502","NM","Bignell Arroyo-Rio Grande",107.39,26537.62
"32437","130301020504","NM","Broad Canyon",84.34,20839.81
"32438","130301020505","NM","Horse Canyon-Rio Grande",78.73,19455.59
"32439","130301020506","NM","Faulkner Canyon",68.31,16878.56
"32440","130301020507","NM","Foster Canyon-Rio Grande",69.56,17187.56
"32441","130301020604","NM","Rough and Ready Hills",124.81,30842.17
"32442","130301020603","NM","Aden Crater",146.57,36217.28
"32443","130301020605","NM","Little Gap Well",122.98,30388.91
"32444","130301020607","NM","Headwaters Alameda Arroyo",42.25,10440.98
"32445","130301021305","MX","130301021305",222.65,55018.86
"32446","130301021802","MX","130301021802",120.65,29813.92
"32447","130302011205","MX","130302011205",122.55,30282.57
"32448","130302012505","MX","130302012505",96.62,23875.89
"32449","130302011502","MX","130302011502",60.2,14876.52
"32450","130302011501","MX","130302011501",135.68,33526.59
"32451","130302012207","MX","130302012207",58.56,14471.68
"32452","130301021808","MX","130301021808",129.82,32079.52
"32453","130302012204","MX","130302012204",43.66,10787.7
"32454","130302012205","MX","130302012205",122.28,30216.24
"32455","130302012404","MX","130302012404",215.98,53370.3
"32456","130301021803","MX","130301021803",49.31,12183.78
"32457","130302012706","MX","130302012706",121.08,29920.36
"32458","130301020704","NM","Las Cruces Arroyo-Rio Grande",178.02,43990.82
"32459","130302011007","MX","130302011007",59.53,14709.76
"32460","130302011008","MX","130302011008",132.27,32685.41
"32461","130302012903","MX","130302012903",62.93,15549.89
"32462","130302011504","MX","130302011504",118.75,29344.21
"32463","130302010702","NM","Horse Pasture Canyon-Hachita Valley",121.57,30040.21
"32464","130301020701","NM","Norwood Well",154.8,38251.89
"32465","130302010202","NM","Lambert Ranch",69.33,17132.05
"32466","130302012804","MX","130302012804",76.45,18890.25
"32467","130302010401","NM","Town of Antelope Wells",59.16,14618.36
"32468","130302010505","NM","U Bar Ridge",161.15,39820.51
"32469","130302010303","NM","Rough Creek-Deer Creek",73.95,18272.42
"32470","130302010603","NM","Tank Number 4 North-Wamels Draw",63.36,15656.41
"32471","130302010605","MX,NM","West Tank-Wamels Draw",162.52,40160.31
"32472","130302010604","MX,NM","International Tank-Wamels Draw",61.83,15279.42
"32473","130302010705","MX,NM","Big Horn Canyon",61.95,15307.54
"32474","130302020105","NM","Brunner Canyon-Mimbres River",117.07,28928.22
"32475","130302020107","NM","Ancheta Canyon-Mimbres River",67.53,16686.81
"32476","130302020202","NM","Pipe Line Draw",101.14,24991.34
"32477","130302020203","NM","Silva Creek-San Vicente Arroyo",142.63,35243.78
"32478","130302020205","NM","Oak Grove Creek-San Vicente Arroyo",127.4,31481.5
"32479","130302020305","NM","Cherry Creek-San Vicente Arroyo",143.39,35432.51
"32480","130302012701","MX","130302012701",47.22,11668.4
"32481","130301021107","MX","130301021107",112.37,27766.03
"32482","130301021806","MX","130301021806",78.58,19417.74
"32483","130301021809","MX","130301021809",659.02,162846.69
"32484","130302013104","MX","130302013104",102.25,25266.65
"32485","130302012406","MX","130302012406",87.65,21657.81
"32486","130302012704","MX","130302012704",100.15,24748.18
"32487","130302012206","MX","130302012206",79.66,19684.22
"32488","130302012702","MX","130302012702",46.96,11602.85
"32489","130302013304","MX","130302013304",119.72,29583.85
"32490","130302020605","NM","Wilson Reservoir",123.92,30622.15
"32491","130302020602","NM","Lower Porter Draw",90.52,22368.24
"32492","130302020603","NM","130302020603-Black Mountain",66.49,16430.21
"32493","130302020604","NM","Town of Perrin-Mimbres River",107.22,26494.17
"32494","130302020608","NM","Town of Peruhill-Mimbres River",62.19,15366.83
"32495","130302020701","NM","Hood Wind Mill Water Well",74.46,18398.45
"32496","130302020702","NM","Stinson Well",139.3,34421.76
"32497","130302020704","NM","Horse Canyon",171.84,42463.26
"32498","130302020705","NM","Rattlesnake Tank",66.32,16388.55
"32499","130302020804","NM","Williams Ranch Spring",82.62,20415.64
"32500","130302020901","NM","Headwaters Mule Springs Creek",90.69,22408.92
"32501","130302012904","MX","130302012904",87.1,21523.51
"32502","130302020902","NM","Outlet Mule Springs Creek",71.83,17749.88
"32503","130302020905","NM","Rock Tank",105.37,26038.41
"32504","130302020906","NM","Flat Tank",74.25,18346.44
"32505","130302021006","NM","Apache Flats",126.74,31318.83
"32506","130302021101","NM","Biggs Wells",126.15,31172.45
"32507","130302021102","NM","West Tub",91.93,22716.25
"32508","130302021203","NM","White House Ranch",61.94,15304.51
"32509","130301021801","MX","130301021801",99.24,24522.61
"32510","130301021108","MX","130301021108",66.91,16533.93
"32511","130302012803","MX","130302012803",147.29,36397.33
"32512","130302012805","MX","130302012805",90.56,22378.74
"32513","130302012802","MX","130302012802",168.73,41694.66
"32514","130302012806","MX","130302012806",102.4,25304.46
"32515","130302012102","MX","130302012102",119.2,29454.24
"32516","130302012408","MX","130302012408",109.26,26997.61
"32517","130302021403","NM","Outlet Cow Springs Draw",149.42,36922.98
"32518","130302022002","MX,NM","130302022002",90.5,22361.91
"32519","130301020803","NM,TX","Vado Arroyo-Rio Grande",197.17,48722.49
"32520","130302021406","NM","Davis Ranch",87.23,21555.91
"32521","130302011703","MX","130302011703",163.97,40518.07
"32522","130302021304","NM","Tod Hunter Reservoir-Seventysix Draw",124.47,30756.73
"32523","130302021402","NM","Headwaters Cow Springs Draw",90.85,22449.67
"32524","130302021407","NM","CCC Tank-Seventysix Draw",136.85,33815.34
"32525","130302021505","NM","Burdick Hills-Seventysix Draw",118.61,29310.14
"32526","130302022003","MX,NM","130302022003",119.77,29597
"32527","130301021207","MX","130301021207",129.11,31903.72
"32528","130301020904","NM,TX","Town of Borderland-Rio Grande",150.87,37280.16
"32529","130302022501","MX","130302022501",99.37,24555.74
"32530","130302012001","MX","130302012001",100.61,24861.7
"32531","130302022309","MX","130302022309",130,32124.15
"32532","130302011602","MX","130302011602",65.85,16272.44
"32533","130302011201","MX","130302011201",77.38,19120.11
"32534","130302012208","MX","130302012208",83.05,20523.16
"32535","130302012407","MX","130302012407",99.41,24563.82
"32536","130302012209","MX","130302012209",119.07,29422.48
"32537","130302012301","MX","130302012301",87.47,21614.73
"32538","130302011202","MX","130302011202",105.07,25963.07
"32539","130302012402","MX","130302012402",72.75,17976.51
"32540","130302010906","MX","130302010906",73.15,18075.26
"32541","130302011002","MX,NM","130302011002",39.66,9800.8
"32542","130301021502","MX","130301021502",70.73,17478.66
"32543","130302011505","MX","130302011505",89.59,22137.29
"32544","130301021105","MX","130301021105",105.35,26032.9
"32545","130301021206","MX","130301021206",146.87,36292.12
"32546","130302022310","MX","130302022310",57.37,14176.3
"32547","130302022311","MX","130302022311",82.36,20352.09
"32548","130302022313","MX","130302022313",140.09,34617.11
"32549","130302012002","MX","130302012002",131.29,32442.16
"32550","130302011702","MX","130302011702",82.38,20357.68
"32551","130202031209","NM","Mesa Peak-Rio Grande",67.41,16657.8
"32552","130202040102","NM","Rito de los Pinos-Arroyo San Jose",80.17,19811.3
"32553","130202040202","NM","Rito Olguin-Rio Puerco",135.56,33496.75
"32554","130202040204","NM","La Canada de la Lena-Rio Puerco",106.37,26283.75
"32555","130302012705","MX","130302012705",90.75,22424.23
"32556","130302012703","MX","130302012703",103.82,25654.96
"32557","130202040401","NM","Canon Guadalupe-Rio Puerco",104.16,25737.96
"32558","130202040404","NM","Canon Jara Loso-Rio Puerco",139.35,34434.72
"32559","130202040601","NM","Upper Canada de los Apaches",65.65,16222.25
